fecha,sku,producto,unidades_vendidas,nota
2014-06-16,SKU-004,Leche_UHT_1L,1165.0,ok
2014-06-16,SKU-005,Harina_1kg,554.2,ok
2014-06-16,SKU-006,Pasta_Spaghetti,,missing
2014-06-16,SKU-007,Atun_Lata_170g,305.0,ok
2014-06-16,SKU-008,Frijol_500g,469.6,ok
2014-06-16,SKU-009,Sal_1kg,345.8,ok
2014-06-16,SKU-010,Cafe_Molido_250g,773.4,ok
2014-06-16,SKU-011,Jabon_Barra,438.5,ok
2014-06-16,SKU-012,Shampoo_400ml,362.0,ok
2014-06-16,SKU-013,Papel_Higienico_4x,1003.2,ok
2014-06-16,SKU-014,Detergente_1kg,655.1,ok
2014-06-16,SKU-015,Mayonesa_445g,306.1,ok
2014-06-16,SKU-016,Ketchup_397g,282.5,ok
2014-06-16,SKU-017,Galletas_200g,697.7,ok
2014-06-16,SKU-018,Jugo_Naranja_1L,550.6,ok
2014-06-16,SKU-019,Agua_500ml_x24,1450.3,ok
2014-06-16,SKU-020,Cereal_Corn_500g,488.6,ok
2014-06-23,SKU-001,Arroz_500g,836.5,ok
2014-06-23,SKU-002,Aceite_1L,561.9,ok
2014-06-23,SKU-003,Azucar_1kg,,missing_bloque
2014-06-23,SKU-004,Leche_UHT_1L,1239.7,ok
2014-06-23,SKU-005,Harina_1kg,520.6,ok
2014-06-23,SKU-006,Pasta_Spaghetti,511.9,ok
2014-06-23,SKU-007,Atun_Lata_170g,333.5,ok
2014-06-23,SKU-008,Frijol_500g,466.5,ok
2014-06-23,SKU-009,Sal_1kg,338.3,ok
2014-06-23,SKU-010,Cafe_Molido_250g,2803.6,outlier_alto
2014-06-23,SKU-011,Jabon_Barra,522.1,ok
2014-06-23,SKU-012,Shampoo_400ml,399.6,ok
2014-06-23,SKU-013,Papel_Higienico_4x,1056.5,ok
2014-06-23,SKU-014,Detergente_1kg,693.3,ok
2014-06-23,SKU-015,Mayonesa_445g,322.5,ok
2014-06-23,SKU-016,Ketchup_397g,314.1,ok
2014-06-23,SKU-017,Galletas_200g,675.1,ok
2014-06-23,SKU-018,Jugo_Naranja_1L,628.0,ok
2014-06-23,SKU-019,Agua_500ml_x24,1436.3,ok
2014-06-23,SKU-020,Cereal_Corn_500g,482.2,ok
2014-06-30,SKU-001,Arroz_500g,876.7,ok
2014-06-30,SKU-002,Aceite_1L,619.3,ok
2014-06-30,SKU-003,Azucar_1kg,,missing_bloque
2014-06-30,SKU-004,Leche_UHT_1L,1220.8,ok
2014-06-30,SKU-005,Harina_1kg,490.9,ok
2014-06-30,SKU-006,Pasta_Spaghetti,534.7,ok
2014-06-30,SKU-007,Atun_Lata_170g,331.5,ok
2014-06-30,SKU-008,Frijol_500g,479.4,ok
2014-06-30,SKU-009,Sal_1kg,324.0,ok
2014-06-30,SKU-010,Cafe_Molido_250g,794.5,ok
2014-06-30,SKU-011,Jabon_Barra,515.1,ok
2014-06-30,SKU-012,Shampoo_400ml,410.2,ok
2014-06-30,SKU-013,Papel_Higienico_4x,943.8,ok
2014-06-30,SKU-014,Detergente_1kg,635.7,ok
2014-06-30,SKU-015,Mayonesa_445g,348.3,ok
2014-06-30,SKU-016,Ketchup_397g,351.9,ok
2014-06-30,SKU-017,Galletas_200g,787.1,ok
2014-06-30,SKU-018,Jugo_Naranja_1L,673.4,ok
2014-06-30,SKU-019,Agua_500ml_x24,1580.6,ok
2014-06-30,SKU-020,Cereal_Corn_500g,509.1,ok
2014-07-07,SKU-001,Arroz_500g,60.0,outlier_bajo
2014-07-07,SKU-002,Aceite_1L,640.9,ok
2014-07-07,SKU-003,Azucar_1kg,,missing_bloque
2014-07-07,SKU-004,Leche_UHT_1L,1062.7,ok
2014-07-07,SKU-005,Harina_1kg,523.7,ok
2014-07-07,SKU-006,Pasta_Spaghetti,,missing
2014-07-07,SKU-007,Atun_Lata_170g,403.6,ok
2014-07-07,SKU-008,Frijol_500g,407.5,ok
2014-07-07,SKU-009,Sal_1kg,283.6,ok
2014-07-07,SKU-010,Cafe_Molido_250g,644.3,ok
2014-07-07,SKU-011,Jabon_Barra,533.8,ok
2014-07-07,SKU-012,Shampoo_400ml,476.9,ok
2014-07-07,SKU-013,Papel_Higienico_4x,,missing_bloque
2014-07-07,SKU-014,Detergente_1kg,648.3,ok
2014-07-07,SKU-015,Mayonesa_445g,389.5,ok
2014-07-07,SKU-016,Ketchup_397g,312.4,ok
2014-07-07,SKU-017,Galletas_200g,1817.6,outlier_alto
2014-07-07,SKU-018,Jugo_Naranja_1L,515.4,ok
2014-07-07,SKU-019,Agua_500ml_x24,,missing
2014-07-07,SKU-020,Cereal_Corn_500g,,missing
2014-07-14,SKU-001,Arroz_500g,,missing_bloque
2014-07-14,SKU-002,Aceite_1L,562.7,ok
2014-07-14,SKU-003,Azucar_1kg,740.1,ok
2014-07-14,SKU-004,Leche_UHT_1L,1080.3,ok
2014-07-14,SKU-005,Harina_1kg,488.4,ok
2014-07-14,SKU-006,Pasta_Spaghetti,634.9,ok
2014-07-14,SKU-007,Atun_Lata_170g,436.4,ok
2014-07-14,SKU-008,Frijol_500g,443.5,ok
2014-07-14,SKU-009,Sal_1kg,279.7,ok
2014-07-14,SKU-010,Cafe_Molido_250g,725.2,ok
2014-07-14,SKU-011,Jabon_Barra,,missing
2014-07-14,SKU-012,Shampoo_400ml,,missing
2014-07-14,SKU-013,Papel_Higienico_4x,,missing_bloque
2014-07-14,SKU-014,Detergente_1kg,550.7,ok
2014-07-14,SKU-015,Mayonesa_445g,381.1,ok
2014-07-14,SKU-016,Ketchup_397g,1415.3,outlier_alto
2014-07-14,SKU-017,Galletas_200g,,missing
2014-07-14,SKU-018,Jugo_Naranja_1L,494.4,ok
2014-07-14,SKU-019,Agua_500ml_x24,5819.3,outlier_alto
2014-07-14,SKU-020,Cereal_Corn_500g,416.9,ok
2014-07-21,SKU-001,Arroz_500g,,missing_bloque
2014-07-21,SKU-002,Aceite_1L,628.0,ok
2014-07-21,SKU-003,Azucar_1kg,690.2,ok
2014-07-21,SKU-004,Leche_UHT_1L,,missing
2014-07-21,SKU-005,Harina_1kg,489.5,ok
2014-07-21,SKU-006,Pasta_Spaghetti,680.6,ok
2014-07-21,SKU-007,Atun_Lata_170g,405.1,ok
2014-07-21,SKU-008,Frijol_500g,454.4,ok
2014-07-21,SKU-009,Sal_1kg,254.3,ok
2014-07-21,SKU-010,Cafe_Molido_250g,,missing
2014-07-21,SKU-011,Jabon_Barra,560.5,ok
2014-07-21,SKU-012,Shampoo_400ml,532.3,ok
2014-07-21,SKU-013,Papel_Higienico_4x,,missing_bloque
2014-07-21,SKU-014,Detergente_1kg,520.4,ok
2014-07-21,SKU-015,Mayonesa_445g,315.0,ok
2014-07-21,SKU-016,Ketchup_397g,349.3,ok
2014-07-21,SKU-017,Galletas_200g,879.4,ok
2014-07-21,SKU-018,Jugo_Naranja_1L,578.5,ok
2014-07-21,SKU-019,Agua_500ml_x24,1293.1,ok
2014-07-21,SKU-020,Cereal_Corn_500g,403.9,ok
2014-07-28,SKU-001,Arroz_500g,,missing_bloque
2014-07-28,SKU-002,Aceite_1L,697.3,ok
2014-07-28,SKU-003,Azucar_1kg,747.5,ok
2014-07-28,SKU-004,Leche_UHT_1L,1036.3,ok
2014-07-28,SKU-005,Harina_1kg,,missing_bloque
2014-07-28,SKU-006,Pasta_Spaghetti,648.8,ok
2014-07-28,SKU-007,Atun_Lata_170g,453.3,ok
2014-07-28,SKU-008,Frijol_500g,445.9,ok
2014-07-28,SKU-009,Sal_1kg,279.5,ok
2014-07-28,SKU-010,Cafe_Molido_250g,839.4,ok
2014-07-28,SKU-011,Jabon_Barra,663.3,ok
2014-07-28,SKU-012,Shampoo_400ml,544.4,ok
2014-07-28,SKU-013,Papel_Higienico_4x,950.5,ok
2014-07-28,SKU-014,Detergente_1kg,611.7,ok
2014-07-28,SKU-015,Mayonesa_445g,391.8,ok
2014-07-28,SKU-016,Ketchup_397g,348.7,ok
2014-07-28,SKU-017,Galletas_200g,,missing
2014-07-28,SKU-018,Jugo_Naranja_1L,542.2,ok
2014-07-28,SKU-019,Agua_500ml_x24,1405.1,ok
2014-07-28,SKU-020,Cereal_Corn_500g,432.5,ok
2014-08-04,SKU-001,Arroz_500g,,missing_bloque
2014-08-04,SKU-002,Aceite_1L,687.6,ok
2014-08-04,SKU-003,Azucar_1kg,592.0,ok
2014-08-04,SKU-004,Leche_UHT_1L,1073.0,ok
2014-08-04,SKU-005,Harina_1kg,,missing_bloque
2014-08-04,SKU-006,Pasta_Spaghetti,638.6,ok
2014-08-04,SKU-007,Atun_Lata_170g,435.4,ok
2014-08-04,SKU-008,Frijol_500g,1298.1,outlier_alto
2014-08-04,SKU-009,Sal_1kg,294.4,ok
2014-08-04,SKU-010,Cafe_Molido_250g,2696.8,outlier_alto
2014-08-04,SKU-011,Jabon_Barra,615.9,ok
2014-08-04,SKU-012,Shampoo_400ml,556.0,ok
2014-08-04,SKU-013,Papel_Higienico_4x,808.1,ok
2014-08-04,SKU-014,Detergente_1kg,557.4,ok
2014-08-04,SKU-015,Mayonesa_445g,1718.6,outlier_alto
2014-08-04,SKU-016,Ketchup_397g,734.1,duplicado
2014-08-04,SKU-017,Galletas_200g,1017.7,ok
2014-08-04,SKU-018,Jugo_Naranja_1L,471.2,ok
2014-08-04,SKU-019,Agua_500ml_x24,32.6,outlier_bajo
2014-08-04,SKU-020,Cereal_Corn_500g,392.4,ok
2014-08-11,SKU-001,Arroz_500g,-69.2,negativo
2014-08-11,SKU-002,Aceite_1L,631.4,ok
2014-08-11,SKU-003,Azucar_1kg,658.6,ok
2014-08-11,SKU-004,Leche_UHT_1L,914.7,ok
2014-08-11,SKU-005,Harina_1kg,,missing_bloque
2014-08-11,SKU-006,Pasta_Spaghetti,659.1,ok
2014-08-11,SKU-007,Atun_Lata_170g,412.1,ok
2014-08-11,SKU-008,Frijol_500g,397.9,ok
2014-08-11,SKU-009,Sal_1kg,250.1,ok
2014-08-11,SKU-010,Cafe_Molido_250g,,missing
2014-08-11,SKU-011,Jabon_Barra,564.4,ok
2014-08-11,SKU-012,Shampoo_400ml,543.3,ok
2014-08-11,SKU-013,Papel_Higienico_4x,911.8,ok
2014-08-11,SKU-014,Detergente_1kg,2079.7,outlier_alto
2014-08-11,SKU-015,Mayonesa_445g,423.2,ok
2014-08-11,SKU-016,Ketchup_397g,,missing
2014-08-11,SKU-017,Galletas_200g,820.1,ok
2014-08-11,SKU-018,Jugo_Naranja_1L,377.9,ok
2014-08-11,SKU-019,Agua_500ml_x24,1309.6,ok
2014-08-11,SKU-020,Cereal_Corn_500g,392.2,ok
2014-08-18,SKU-001,Arroz_500g,931.9,ok
2014-08-18,SKU-002,Aceite_1L,717.6,ok
2014-08-18,SKU-003,Azucar_1kg,-59.6,negativo
2014-08-18,SKU-004,Leche_UHT_1L,1142.9,ok
2014-08-18,SKU-005,Harina_1kg,,missing_bloque
2014-08-18,SKU-006,Pasta_Spaghetti,766.8,ok
2014-08-18,SKU-007,Atun_Lata_170g,409.4,ok
2014-08-18,SKU-008,Frijol_500g,1311.3,outlier_alto
2014-08-18,SKU-009,Sal_1kg,239.9,ok
2014-08-18,SKU-010,Cafe_Molido_250g,641.8,ok
2014-08-18,SKU-011,Jabon_Barra,592.3,ok
2014-08-18,SKU-012,Shampoo_400ml,559.2,ok
2014-08-18,SKU-013,Papel_Higienico_4x,781.5,ok
2014-08-18,SKU-014,Detergente_1kg,510.3,ok
2014-08-18,SKU-015,Mayonesa_445g,421.3,ok
2014-08-18,SKU-016,Ketchup_397g,335.1,ok
2014-08-18,SKU-017,Galletas_200g,885.6,ok
2014-08-18,SKU-018,Jugo_Naranja_1L,427.0,ok
2014-08-18,SKU-019,Agua_500ml_x24,1228.6,ok
2014-08-18,SKU-020,Cereal_Corn_500g,445.0,ok
2014-08-25,SKU-001,Arroz_500g,818.6,ok
2014-08-25,SKU-002,Aceite_1L,689.5,ok
2014-08-25,SKU-003,Azucar_1kg,2263.2,outlier_alto
2014-08-25,SKU-004,Leche_UHT_1L,947.7,ok
2014-08-25,SKU-005,Harina_1kg,,missing_bloque
2014-08-25,SKU-006,Pasta_Spaghetti,648.0,ok
2014-08-25,SKU-007,Atun_Lata_170g,380.3,ok
2014-08-25,SKU-008,Frijol_500g,376.0,ok
2014-08-25,SKU-009,Sal_1kg,,missing
2014-08-25,SKU-010,Cafe_Molido_250g,605.1,ok
2014-08-25,SKU-011,Jabon_Barra,,missing
2014-08-25,SKU-012,Shampoo_400ml,593.6,ok
2014-08-25,SKU-013,Papel_Higienico_4x,973.6,ok
2014-08-25,SKU-014,Detergente_1kg,562.3,ok
2014-08-25,SKU-015,Mayonesa_445g,458.5,ok
2014-08-25,SKU-016,Ketchup_397g,405.8,ok
2014-08-25,SKU-017,Galletas_200g,787.2,ok
2014-08-25,SKU-018,Jugo_Naranja_1L,420.8,ok
2014-08-25,SKU-019,Agua_500ml_x24,1256.6,ok
2014-08-25,SKU-020,Cereal_Corn_500g,439.3,ok
2014-09-01,SKU-001,Arroz_500g,757.1,ok
2014-09-01,SKU-002,Aceite_1L,,missing
2014-09-01,SKU-003,Azucar_1kg,2961.8,outlier_alto
2014-09-01,SKU-004,Leche_UHT_1L,1104.2,ok
2014-09-01,SKU-005,Harina_1kg,,missing_bloque
2014-09-01,SKU-006,Pasta_Spaghetti,791.9,ok
2014-09-01,SKU-007,Atun_Lata_170g,316.3,ok
2014-09-01,SKU-008,Frijol_500g,441.9,ok
2014-09-01,SKU-009,Sal_1kg,257.7,ok
2014-09-01,SKU-010,Cafe_Molido_250g,625.0,ok
2014-09-01,SKU-011,Jabon_Barra,606.4,ok
2014-09-01,SKU-012,Shampoo_400ml,596.3,ok
2014-09-01,SKU-013,Papel_Higienico_4x,844.4,ok
2014-09-01,SKU-014,Detergente_1kg,633.4,ok
2014-09-01,SKU-015,Mayonesa_445g,426.6,ok
2014-09-01,SKU-016,Ketchup_397g,345.3,ok
2014-09-01,SKU-017,Galletas_200g,706.6,ok
2014-09-01,SKU-018,Jugo_Naranja_1L,454.8,ok
2014-09-01,SKU-019,Agua_500ml_x24,1354.9,ok
2014-09-01,SKU-020,Cereal_Corn_500g,413.7,ok
2014-09-08,SKU-001,Arroz_500g,788.2,ok
2014-09-08,SKU-002,Aceite_1L,723.5,ok
2014-09-08,SKU-003,Azucar_1kg,592.2,ok
2014-09-08,SKU-004,Leche_UHT_1L,996.6,ok
2014-09-08,SKU-005,Harina_1kg,,missing_bloque
2014-09-08,SKU-006,Pasta_Spaghetti,697.6,ok
2014-09-08,SKU-007,Atun_Lata_170g,330.7,ok
2014-09-08,SKU-008,Frijol_500g,392.1,ok
2014-09-08,SKU-009,Sal_1kg,301.6,ok
2014-09-08,SKU-010,Cafe_Molido_250g,584.0,ok
2014-09-08,SKU-011,Jabon_Barra,,missing
2014-09-08,SKU-012,Shampoo_400ml,560.1,ok
2014-09-08,SKU-013,Papel_Higienico_4x,893.0,ok
2014-09-08,SKU-014,Detergente_1kg,,missing
2014-09-08,SKU-015,Mayonesa_445g,439.6,ok
2014-09-08,SKU-016,Ketchup_397g,341.1,ok
2014-09-08,SKU-017,Galletas_200g,667.3,ok
2014-09-08,SKU-018,Jugo_Naranja_1L,223.0,ok
2014-09-08,SKU-019,Agua_500ml_x24,1410.8,ok
2014-09-08,SKU-020,Cereal_Corn_500g,399.5,ok
2014-09-15,SKU-001,Arroz_500g,801.7,ok
2014-09-15,SKU-002,Aceite_1L,650.1,ok
2014-09-15,SKU-003,Azucar_1kg,,missing
2014-09-15,SKU-004,Leche_UHT_1L,1021.0,ok
2014-09-15,SKU-005,Harina_1kg,1518.4,outlier_alto
2014-09-15,SKU-006,Pasta_Spaghetti,660.9,ok
2014-09-15,SKU-007,Atun_Lata_170g,319.4,ok
2014-09-15,SKU-008,Frijol_500g,385.9,ok
2014-09-15,SKU-009,Sal_1kg,238.7,ok
2014-09-15,SKU-010,Cafe_Molido_250g,,missing
2014-09-15,SKU-011,Jabon_Barra,545.5,ok
2014-09-15,SKU-012,Shampoo_400ml,532.2,ok
2014-09-15,SKU-013,Papel_Higienico_4x,927.2,ok
2014-09-15,SKU-014,Detergente_1kg,554.9,ok
2014-09-15,SKU-015,Mayonesa_445g,422.9,ok
2014-09-15,SKU-016,Ketchup_397g,0.8,outlier_bajo
2014-09-15,SKU-017,Galletas_200g,632.5,ok
2014-09-15,SKU-018,Jugo_Naranja_1L,432.0,ok
2014-09-15,SKU-019,Agua_500ml_x24,,missing
2014-09-15,SKU-020,Cereal_Corn_500g,326.4,ok
2014-09-22,SKU-001,Arroz_500g,753.5,ok
2014-09-22,SKU-002,Aceite_1L,704.5,ok
2014-09-22,SKU-003,Azucar_1kg,594.5,ok
2014-09-22,SKU-004,Leche_UHT_1L,,missing
2014-09-22,SKU-005,Harina_1kg,,missing_bloque
2014-09-22,SKU-006,Pasta_Spaghetti,674.7,ok
2014-09-22,SKU-007,Atun_Lata_170g,,missing_bloque
2014-09-22,SKU-008,Frijol_500g,360.7,ok
2014-09-22,SKU-009,Sal_1kg,264.4,ok
2014-09-22,SKU-010,Cafe_Molido_250g,110.6,outlier_bajo
2014-09-22,SKU-011,Jabon_Barra,571.7,ok
2014-09-22,SKU-012,Shampoo_400ml,513.2,ok
2014-09-22,SKU-013,Papel_Higienico_4x,781.8,ok
2014-09-22,SKU-014,Detergente_1kg,474.7,ok
2014-09-22,SKU-015,Mayonesa_445g,409.5,ok
2014-09-22,SKU-016,Ketchup_397g,348.6,ok
2014-09-22,SKU-017,Galletas_200g,573.2,ok
2014-09-22,SKU-018,Jugo_Naranja_1L,391.4,ok
2014-09-22,SKU-019,Agua_500ml_x24,1117.0,ok
2014-09-22,SKU-020,Cereal_Corn_500g,440.4,ok
2014-09-29,SKU-001,Arroz_500g,,missing_bloque
2014-09-29,SKU-002,Aceite_1L,,missing
2014-09-29,SKU-003,Azucar_1kg,,missing
2014-09-29,SKU-004,Leche_UHT_1L,1043.7,ok
2014-09-29,SKU-005,Harina_1kg,,missing_bloque
2014-09-29,SKU-006,Pasta_Spaghetti,586.0,ok
2014-09-29,SKU-007,Atun_Lata_170g,,missing_bloque
2014-09-29,SKU-008,Frijol_500g,387.2,ok
2014-09-29,SKU-009,Sal_1kg,287.8,ok
2014-09-29,SKU-010,Cafe_Molido_250g,692.9,ok
2014-09-29,SKU-011,Jabon_Barra,,missing
2014-09-29,SKU-012,Shampoo_400ml,506.4,ok
2014-09-29,SKU-013,Papel_Higienico_4x,863.5,ok
2014-09-29,SKU-014,Detergente_1kg,594.7,ok
2014-09-29,SKU-015,Mayonesa_445g,1476.1,outlier_alto
2014-09-29,SKU-016,Ketchup_397g,-16.2,negativo
2014-09-29,SKU-017,Galletas_200g,744.3,ok
2014-09-29,SKU-018,Jugo_Naranja_1L,361.1,ok
2014-09-29,SKU-019,Agua_500ml_x24,1156.5,ok
2014-09-29,SKU-020,Cereal_Corn_500g,375.0,ok
2014-10-06,SKU-001,Arroz_500g,,missing_bloque
2014-10-06,SKU-002,Aceite_1L,668.8,ok
2014-10-06,SKU-003,Azucar_1kg,496.3,ok
2014-10-06,SKU-004,Leche_UHT_1L,952.0,ok
2014-10-06,SKU-005,Harina_1kg,,missing_bloque
2014-10-06,SKU-006,Pasta_Spaghetti,497.3,ok
2014-10-06,SKU-007,Atun_Lata_170g,,missing_bloque
2014-10-06,SKU-008,Frijol_500g,399.0,ok
2014-10-06,SKU-009,Sal_1kg,287.0,ok
2014-10-06,SKU-010,Cafe_Molido_250g,629.5,ok
2014-10-06,SKU-011,Jabon_Barra,566.5,ok
2014-10-06,SKU-012,Shampoo_400ml,470.5,ok
2014-10-06,SKU-013,Papel_Higienico_4x,878.1,ok
2014-10-06,SKU-014,Detergente_1kg,1394.0,outlier_alto
2014-10-06,SKU-015,Mayonesa_445g,358.1,ok
2014-10-06,SKU-016,Ketchup_397g,1236.2,outlier_alto
2014-10-06,SKU-017,Galletas_200g,735.7,ok
2014-10-06,SKU-018,Jugo_Naranja_1L,350.8,ok
2014-10-06,SKU-019,Agua_500ml_x24,1158.6,ok
2014-10-06,SKU-020,Cereal_Corn_500g,1058.5,outlier_alto
2014-10-13,SKU-001,Arroz_500g,,missing_bloque
2014-10-13,SKU-002,Aceite_1L,593.8,ok
2014-10-13,SKU-003,Azucar_1kg,515.0,ok
2014-10-13,SKU-004,Leche_UHT_1L,1047.2,ok
2014-10-13,SKU-005,Harina_1kg,,missing_bloque
2014-10-13,SKU-006,Pasta_Spaghetti,565.2,ok
2014-10-13,SKU-007,Atun_Lata_170g,,missing_bloque
2014-10-13,SKU-008,Frijol_500g,,missing
2014-10-13,SKU-009,Sal_1kg,296.0,ok
2014-10-13,SKU-010,Cafe_Molido_250g,637.4,ok
2014-10-13,SKU-011,Jabon_Barra,2423.0,outlier_alto
2014-10-13,SKU-012,Shampoo_400ml,973.9,duplicado
2014-10-13,SKU-013,Papel_Higienico_4x,,missing
2014-10-13,SKU-014,Detergente_1kg,575.7,ok
2014-10-13,SKU-015,Mayonesa_445g,401.3,ok
2014-10-13,SKU-016,Ketchup_397g,312.7,ok
2014-10-13,SKU-017,Galletas_200g,919.6,ok
2014-10-13,SKU-018,Jugo_Naranja_1L,,missing
2014-10-13,SKU-019,Agua_500ml_x24,1212.1,ok
2014-10-13,SKU-020,Cereal_Corn_500g,341.5,ok
2014-10-20,SKU-001,Arroz_500g,719.0,ok
2014-10-20,SKU-002,Aceite_1L,603.8,ok
2014-10-20,SKU-003,Azucar_1kg,556.8,ok
2014-10-20,SKU-004,Leche_UHT_1L,865.1,ok
2014-10-20,SKU-005,Harina_1kg,,missing_bloque
2014-10-20,SKU-006,Pasta_Spaghetti,559.7,ok
2014-10-20,SKU-007,Atun_Lata_170g,,missing_bloque
2014-10-20,SKU-008,Frijol_500g,389.5,ok
2014-10-20,SKU-009,Sal_1kg,247.6,ok
2014-10-20,SKU-010,Cafe_Molido_250g,621.2,ok
2014-10-20,SKU-011,Jabon_Barra,512.1,ok
2014-10-20,SKU-012,Shampoo_400ml,540.2,ok
2014-10-20,SKU-013,Papel_Higienico_4x,823.8,ok
2014-10-20,SKU-014,Detergente_1kg,559.2,ok
2014-10-20,SKU-015,Mayonesa_445g,344.8,ok
2014-10-20,SKU-016,Ketchup_397g,305.1,ok
2014-10-20,SKU-017,Galletas_200g,920.4,ok
2014-10-20,SKU-018,Jugo_Naranja_1L,,missing
2014-10-20,SKU-019,Agua_500ml_x24,,missing
2014-10-20,SKU-020,Cereal_Corn_500g,451.0,ok
2014-10-27,SKU-001,Arroz_500g,812.7,ok
2014-10-27,SKU-002,Aceite_1L,667.6,ok
2014-10-27,SKU-003,Azucar_1kg,668.0,ok
2014-10-27,SKU-004,Leche_UHT_1L,1055.8,ok
2014-10-27,SKU-005,Harina_1kg,,missing_bloque
2014-10-27,SKU-006,Pasta_Spaghetti,495.0,ok
2014-10-27,SKU-007,Atun_Lata_170g,473.9,ok
2014-10-27,SKU-008,Frijol_500g,392.9,ok
2014-10-27,SKU-009,Sal_1kg,251.8,ok
2014-10-27,SKU-010,Cafe_Molido_250g,660.2,ok
2014-10-27,SKU-011,Jabon_Barra,529.4,ok
2014-10-27,SKU-012,Shampoo_400ml,439.2,ok
2014-10-27,SKU-013,Papel_Higienico_4x,856.8,ok
2014-10-27,SKU-014,Detergente_1kg,1328.9,outlier_alto
2014-10-27,SKU-015,Mayonesa_445g,297.1,ok
2014-10-27,SKU-016,Ketchup_397g,311.6,ok
2014-10-27,SKU-017,Galletas_200g,864.1,ok
2014-10-27,SKU-018,Jugo_Naranja_1L,338.5,ok
2014-10-27,SKU-019,Agua_500ml_x24,1339.5,ok
2014-10-27,SKU-020,Cereal_Corn_500g,457.4,ok
2014-11-03,SKU-001,Arroz_500g,771.9,ok
2014-11-03,SKU-002,Aceite_1L,579.8,ok
2014-11-03,SKU-003,Azucar_1kg,637.4,ok
2014-11-03,SKU-004,Leche_UHT_1L,756.5,ok
2014-11-03,SKU-005,Harina_1kg,457.3,ok
2014-11-03,SKU-006,Pasta_Spaghetti,533.6,ok
2014-11-03,SKU-007,Atun_Lata_170g,446.4,ok
2014-11-03,SKU-008,Frijol_500g,326.5,ok
2014-11-03,SKU-009,Sal_1kg,276.4,ok
2014-11-03,SKU-010,Cafe_Molido_250g,2126.0,outlier_alto
2014-11-03,SKU-011,Jabon_Barra,493.7,ok
2014-11-03,SKU-012,Shampoo_400ml,457.9,ok
2014-11-03,SKU-013,Papel_Higienico_4x,796.1,ok
2014-11-03,SKU-014,Detergente_1kg,474.5,ok
2014-11-03,SKU-015,Mayonesa_445g,316.9,ok
2014-11-03,SKU-016,Ketchup_397g,235.2,ok
2014-11-03,SKU-017,Galletas_200g,,missing
2014-11-03,SKU-018,Jugo_Naranja_1L,381.8,ok
2014-11-03,SKU-019,Agua_500ml_x24,1221.8,ok
2014-11-03,SKU-020,Cereal_Corn_500g,367.1,ok
2014-11-10,SKU-001,Arroz_500g,898.1,ok
2014-11-10,SKU-002,Aceite_1L,555.5,ok
2014-11-10,SKU-003,Azucar_1kg,642.8,ok
2014-11-10,SKU-004,Leche_UHT_1L,,missing
2014-11-10,SKU-005,Harina_1kg,477.6,ok
2014-11-10,SKU-006,Pasta_Spaghetti,-37.4,negativo
2014-11-10,SKU-007,Atun_Lata_170g,388.6,ok
2014-11-10,SKU-008,Frijol_500g,443.8,ok
2014-11-10,SKU-009,Sal_1kg,264.4,ok
2014-11-10,SKU-010,Cafe_Molido_250g,689.4,ok
2014-11-10,SKU-011,Jabon_Barra,467.4,ok
2014-11-10,SKU-012,Shampoo_400ml,445.0,ok
2014-11-10,SKU-013,Papel_Higienico_4x,908.2,ok
2014-11-10,SKU-014,Detergente_1kg,,missing_bloque
2014-11-10,SKU-015,Mayonesa_445g,320.8,ok
2014-11-10,SKU-016,Ketchup_397g,,missing
2014-11-10,SKU-017,Galletas_200g,2072.8,outlier_alto
2014-11-10,SKU-018,Jugo_Naranja_1L,322.0,ok
2014-11-10,SKU-019,Agua_500ml_x24,,missing
2014-11-10,SKU-020,Cereal_Corn_500g,423.3,ok
2014-11-17,SKU-001,Arroz_500g,792.6,ok
2014-11-17,SKU-002,Aceite_1L,529.9,ok
2014-11-17,SKU-003,Azucar_1kg,653.1,ok
2014-11-17,SKU-004,Leche_UHT_1L,1115.9,ok
2014-11-17,SKU-005,Harina_1kg,442.2,ok
2014-11-17,SKU-006,Pasta_Spaghetti,542.6,ok
2014-11-17,SKU-007,Atun_Lata_170g,442.7,ok
2014-11-17,SKU-008,Frijol_500g,344.9,ok
2014-11-17,SKU-009,Sal_1kg,477.6,duplicado
2014-11-17,SKU-010,Cafe_Molido_250g,659.3,ok
2014-11-17,SKU-011,Jabon_Barra,2617.4,outlier_alto
2014-11-17,SKU-012,Shampoo_400ml,468.7,ok
2014-11-17,SKU-013,Papel_Higienico_4x,1073.7,ok
2014-11-17,SKU-014,Detergente_1kg,,missing_bloque
2014-11-17,SKU-015,Mayonesa_445g,293.0,ok
2014-11-17,SKU-016,Ketchup_397g,286.5,ok
2014-11-17,SKU-017,Galletas_200g,989.5,ok
2014-11-17,SKU-018,Jugo_Naranja_1L,445.2,ok
2014-11-17,SKU-019,Agua_500ml_x24,1262.3,ok
2014-11-17,SKU-020,Cereal_Corn_500g,443.7,ok
2014-11-24,SKU-001,Arroz_500g,829.0,ok
2014-11-24,SKU-002,Aceite_1L,602.2,ok
2014-11-24,SKU-003,Azucar_1kg,670.9,ok
2014-11-24,SKU-004,Leche_UHT_1L,977.8,ok
2014-11-24,SKU-005,Harina_1kg,,missing
2014-11-24,SKU-006,Pasta_Spaghetti,483.0,ok
